station,line_number,passengers_sum_for_every_day,station_number,passengers,line_name_АРБАТСК-ПОКРОВСК,line_name_БКЛ,line_name_БУТОВСКАЯ ЛИНИЯ,line_name_ЗАМОСКВОРЕЦКАЯ,line_name_КАЛИНИНСКАЯ,line_name_КАЛУЖСКО-РИЖСКАЯ,line_name_КОЛЬЦЕВАЯ,line_name_ЛЮБЛИНСКАЯ,line_name_МЦК,line_name_НЕКРАСОВСКАЯ,line_name_СЕРПУХОВ-ТИМИРЯЗ,line_name_СОКОЛЬНИЧЕСКАЯ,line_name_СОЛНЦЕВСКАЯ ЛИН.,line_name_ТАГАНСК-КРАСНОПР,line_name_ФИЛЁВСКАЯ
улица старокачаловская,1500,962016,150,18453,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
улица скобелевская,1500,1019260,151,16327,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
бульвар адмирала ушакова,1500,1030594,152,15340,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
улица горчакова,1500,1023943,153,14613,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
бунинская аллея,1500,951647,154,4551,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
трубная,18,921847,155,6665,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
строгино,12,1012689,156,7732,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
сретенский бульвар,18,975800,157,17277,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
славянский бульвар,12,869362,158,3131,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
мякинино,12,1063061,159,18059,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
волоколамская,12,1078172,160,8850,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
митино,12,1071000,161,1832,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
достоевская,18,968110,162,6707,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
марьина роща,18,951412,163,4290,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
борисово,18,1030111,164,9242,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
шипиловская,18,960681,165,8954,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
зябликово,18,939388,166,13172,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
новокосино,14,987974,167,14298,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
алма атинская,9,1066641,168,8895,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
пятницкое шоссе,12,1043525,169,6459,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
жулебино,16,924377,170,5077,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
лермонтовский проспект,16,919437,171,5450,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
котельники,16,968015,172,14896,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
битцевский парк,1500,985015,173,3862,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
лесопарковая,1500,1029489,174,8145,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
деловой центр,1691,1025400,175,7204,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
спартак,16,980418,176,8658,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
тропарево,8,946476,177,15598,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
румянцево,8,989343,178,15285,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
саларьево,8,989598,179,12159,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
шелепиха,1698,1063306,180,9263,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
панфиловская,1698,1042344,181,8517,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
стрешнево,1698,990530,182,6648,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
балтийская,1698,1036688,183,18486,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
коптево,1698,956905,184,4035,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
лихоборы,1698,1007463,185,19351,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
окружная,1698,986286,186,4048,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
локомотив,1698,1021796,187,13534,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
измайлово,1698,952654,188,16726,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
андроновка,1698,1014822,189,2911,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
угрешская,1698,889901,190,7705,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
зил,1698,934525,191,13866,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
хорошево,1698,1050723,192,16806,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ростокино,1698,952708,193,19365,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
белокаменная,1698,1045003,194,15469,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
новохохловская,1698,948318,195,8161,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
